,Cu,Mg,Mn,Fe,Si,Zn,Zr,temperature
1732,3.8708773,1.7703085,0.7043678,0.1568969,0.4830788,0.15542428,0.22544894,0.488317
1733,4.2004633,1.8241132,0.63332254,0.20474121,0.25682205,0.23556593,0.24739698,0.07161499
1734,4.236324,1.7375412,0.39028096,0.1638374,0.4130051,0.1907664,0.2710463,0.105286546
1735,4.552513,1.3084254,0.6595899,0.20764874,0.28226712,0.226543,0.09465364,0.057392873
1736,4.246974,1.2141333,0.39334044,0.1253564,0.31471577,0.07097794,0.2523544,0.42973945
1737,4.4612813,1.689577,0.45885852,0.20652488,0.5240676,0.17186184,0.23259418,0.44712323
1738,4.372468,1.6788855,0.5813731,0.23726282,0.6047579,0.1625598,0.17638966,0.9557258
1739,4.1263995,1.4675124,0.6913803,0.16857496,0.29019076,0.16586484,0.17673874,0.167915
1740,4.248986,1.1984272,0.7063587,0.25731975,0.23380016,0.16872463,0.2639768,0.24787353
1741,4.495991,1.2792075,0.3454092,0.24113747,0.32793817,0.13294207,0.23753816,-0.05632639
1742,4.390487,1.1797216,0.660604,0.22553056,0.3006278,0.250846,0.11202269,0.6601022
1743,4.526299,1.1678109,0.5784615,0.2724398,0.38346273,0.14931233,0.33765572,0.59413314
1744,4.5071692,1.1747386,0.59671116,0.27203566,0.3425394,0.22483541,0.36471012,0.5766892
1745,3.7499852,1.1779612,0.55423653,0.10405666,0.50790703,0.23908824,0.10697738,0.72172934
1746,4.0635653,1.3326887,0.62270844,0.11874153,0.6225741,0.23756015,0.25793305,0.77776027
1747,4.4715643,1.1891372,0.5624099,0.2250337,0.4253001,0.38068804,0.2008054,0.6258797
1748,4.5290465,1.1862127,0.35012963,0.21796364,0.6070262,0.2339297,0.11724956,0.63767934
1749,4.3080335,1.601287,0.6718305,0.2368842,0.40030146,0.22530146,0.16504678,0.9410233
1750,3.9280295,1.2664654,0.50522184,0.17152092,0.5306474,0.20182239,0.1447573,0.5498773
1751,4.4709682,1.7711334,0.49507093,0.19751877,0.32347003,0.20015897,0.22431652,0.30903718
1752,4.4906015,1.6105787,0.55321455,0.2302391,0.3855426,0.22015752,0.20108953,0.9854992
1753,4.088175,1.5897889,0.6766262,0.21307103,0.24102576,0.22144231,0.16145304,0.9007411
1754,4.4724655,1.6329234,0.8548752,0.19927773,0.37052,0.19983211,0.21706243,0.7587453
1755,4.5475173,1.6475484,0.6214669,0.26418826,0.38315877,0.21607791,0.2234051,0.861594
1756,4.022162,1.4625918,0.464641,0.07334295,0.29175034,0.16192175,0.25091407,0.9126958
1757,3.9799685,1.2281066,0.63536966,0.14306551,0.64095366,0.28470472,0.20222384,0.767336
1758,3.9870157,1.1943665,0.6704632,0.17340387,0.61590767,0.23792842,0.15945461,0.81252056
1759,4.2736044,1.2894917,0.81131697,0.21729286,0.6065763,0.10231273,0.2288829,0.49989846
1760,3.8426523,1.3130949,0.38367474,0.182299,0.22822465,0.18023196,0.251046,0.30922848
1761,4.2864647,1.5853266,0.41323918,0.2655339,0.5385389,0.15120037,0.21311203,0.68582577
1762,4.322471,1.6218652,0.7357336,0.22537088,0.47401854,0.19828333,0.15601522,0.9639341
1763,4.5567913,1.814441,0.59756505,0.20674483,0.42631012,0.20200114,0.23254088,0.39764833
1764,4.1346536,1.3909451,0.61290914,0.12074962,0.3497691,0.25010556,0.26419562,0.91093606
1765,3.939166,1.8038701,0.69516546,0.18489148,0.6121026,0.21130045,0.19371994,0.73849255
1766,4.060693,1.7211903,0.48219967,0.15885873,0.6239875,0.18308885,0.13938299,0.6559243
1767,3.990428,1.8805902,0.7880902,0.21258052,0.6010332,0.23919845,0.2425965,0.9580875
1768,3.8507586,1.8080494,0.5240693,0.21979558,0.6227143,0.25618076,0.2949762,0.88220537
1769,3.9868455,1.7814494,0.84242976,0.21246932,0.5014857,0.22855283,0.21876732,0.9380059
1770,3.7392364,1.5391511,0.6258146,0.19115274,0.23141418,0.2291158,0.23125803,0.8932629
1771,4.0676565,1.3929666,0.76901937,0.11956841,0.41655847,0.14587207,0.22993758,0.90492225
1772,3.8528562,1.3037673,0.38864264,0.085330576,0.28199348,0.2094533,0.18587133,0.8783787
1773,4.072765,1.5416763,0.63285404,0.20828669,0.49785963,0.16268007,0.19370045,0.9609546
1774,4.113432,1.8244691,0.58248216,0.20556228,0.27017453,0.19966601,0.19826277,0.36751208
1775,4.0071845,1.3559059,0.58014727,0.22608414,0.6199639,0.11270337,0.20255275,0.7835016
1776,4.491501,1.672765,0.6539027,0.18185598,0.11261587,0.20677094,0.2217746,0.80676705
1777,4.0434275,1.7849009,0.7515148,0.14319248,0.30479676,0.20145774,0.2290767,0.717338
1778,3.829697,1.3772751,0.39130408,0.06060095,0.32895133,0.17471235,0.18342833,0.84933704
1779,3.894247,1.7621222,0.8238911,0.16882724,0.19703566,0.1665769,0.18261386,0.6471061
1780,4.330033,1.8469999,0.6160859,0.18579319,0.3087453,0.19792023,0.20243129,0.30037853
1781,3.7394588,1.8026392,0.78220415,0.14833847,0.3314625,0.19693425,0.25922105,0.73979354
1782,3.846126,1.684869,0.41856223,0.13266158,0.40539593,0.1866047,0.2199381,0.032322414
1783,3.8955822,1.7918568,0.44797438,0.16707444,0.4933971,0.20568858,0.22016127,0.8812998
1784,3.6991973,1.7594854,0.76404375,0.14697228,0.25804758,0.19052552,0.24325264,0.68667114
1785,4.318286,1.8590729,0.7663877,0.18077552,0.3065413,0.20707707,0.1932953,0.16230623
1786,4.602137,1.8715317,0.8031015,0.17392951,0.385587,0.1923904,0.18174449,0.09097809
1787,4.443875,1.7074564,0.64870894,0.21654248,0.61030203,0.13890834,0.19448872,0.95091206
1788,4.5021234,1.2300956,0.47985512,0.39144272,0.49222037,0.24072509,0.16601434,0.7950266
1789,4.207587,1.8477116,0.85668224,0.17381325,0.20484285,0.17503443,0.17761484,0.612108
1790,3.9662538,1.7739384,0.8352785,0.16715148,0.2045935,0.16651693,0.17479931,0.6398516
1791,4.5131297,1.6894093,0.84877604,0.20555946,0.3941984,0.19712044,0.21642818,0.7419612
1792,4.3964934,1.6857597,0.5882443,0.2359888,0.60614824,0.1588024,0.17935842,0.95326275
1793,3.981011,1.4830606,0.5534313,0.23979285,0.3762046,0.17985886,0.19152349,0.9674794
1794,3.7886505,1.1961204,0.73637825,0.14756706,0.45659927,0.18025893,0.077804446,0.72210103
1795,3.7991931,1.7980719,0.5131173,0.23648793,0.25695682,0.1933062,0.19624656,0.40939045
1796,4.294065,1.7856171,0.374444,0.20214456,0.25919405,0.22866489,0.29203153,0.037553884
1797,4.1021395,1.8280456,0.85457814,0.19384336,0.28348747,0.22070926,0.19170584,0.08955274
1798,4.1318436,1.8097788,0.8205411,0.17343809,0.2136121,0.17323819,0.174718,0.5923752
1799,4.0705824,1.7815433,0.40038192,0.21299115,0.2805564,0.23196408,0.22652298,0.8953631
1800,4.4931383,1.273685,0.85720766,0.27553365,0.39812306,0.1627119,0.22565824,0.8901431
1801,3.9903316,1.500195,0.417072,0.22285724,0.57668805,0.19273509,0.17496052,0.9146281
1802,3.7354615,1.2755909,0.3983417,0.15171453,0.47903714,0.1719745,0.13102864,0.908091
1803,4.243467,1.2847875,0.83610594,0.2748679,0.22300555,0.25184104,0.15859118,0.9560829
1804,4.025547,1.2034116,0.6053091,0.24036112,0.21301006,0.20454234,0.22342908,0.86412805
1805,4.186074,1.4894903,0.6753303,0.22463152,0.14960335,0.27386466,0.22928941,0.89196235
1806,4.1952095,1.2124363,0.3924696,0.18265676,0.19135635,0.2075855,0.317705,0.9995915
1807,3.8965683,1.1857584,0.301501,0.19756664,0.16074412,0.086840555,0.33103737,1.0113847
1808,4.0749516,1.2477695,0.51467633,0.19614056,0.20869185,0.08869521,0.30323157,0.9737643
1809,4.2040954,1.411979,0.6231121,0.19794564,0.18257056,0.1552292,0.26481643,0.9753061
1810,3.8353217,1.1463921,0.61975384,0.34233624,0.114681676,0.29498938,0.20655273,0.8011492
1811,3.8275,1.1650541,0.63205135,0.35540226,0.14544676,0.28136873,0.17606631,0.81746143
1812,3.7660522,1.1823452,0.4794665,0.2869326,0.1612813,0.28062508,0.2464166,0.8069958
1813,3.9069371,1.2436955,0.6716246,0.3571061,0.17180513,0.2655125,0.15326288,0.81048924
1814,3.9014397,1.4264843,0.7201897,0.23331052,0.5970802,0.2185636,0.2104722,0.89021647
1815,3.933275,1.4293603,0.7601775,0.22453147,0.6010884,0.21597005,0.16007812,0.85017735
1816,3.772437,1.477324,0.6234078,0.1913028,0.5324777,0.2366882,0.36531597,0.98282486
1817,3.9870505,1.359146,0.7521291,0.19169876,0.44073823,0.19101377,0.21148375,0.86445016
1818,3.8715556,1.3494868,0.8607304,0.17691854,0.19461234,0.25520834,0.18829821,0.94525653
1819,3.7994823,1.4385566,0.7549236,0.10766536,0.24306451,0.15712336,0.13856727,1.0241184
1820,4.176953,1.4237726,0.6110248,0.16838244,0.22310932,0.11606157,0.25306746,1.0087585
1821,3.850222,1.3876978,0.5275902,0.1227863,0.30022976,0.101353645,0.18416387,0.946062
1822,3.8648868,1.3629314,0.8401046,0.16474092,0.20080738,0.2499183,0.1861377,0.95151067
1823,3.9065113,1.3956692,0.7027286,0.1731357,0.27469817,0.274192,0.26080045,0.9782037
1824,3.880629,1.4001727,0.83823466,0.14566493,0.20504041,0.24569295,0.18937325,0.97037786
1825,3.7914605,1.2475266,0.7878991,0.20687197,0.18446745,0.2548335,0.17690198,0.8860082
1826,3.7987876,1.4353718,0.68190897,0.24821559,0.6317815,0.20617503,0.21933225,0.89056903
1827,3.9421005,1.6307459,0.76287085,0.15112604,0.47530374,0.22988378,0.25007045,0.9269498
1828,3.9751062,1.7069836,0.44097665,0.19410619,0.61665106,0.21610513,0.14378624,0.5570528
1829,4.0069456,1.7460976,0.36895236,0.16927806,0.63533586,0.23359054,0.19935085,0.668286
1830,3.7937388,1.7433782,0.49341315,0.15559341,0.5984365,0.11052695,0.16086705,0.06504781
1831,3.7522647,1.7954605,0.53148323,0.19078231,0.5652499,0.12796663,0.17876717,0.104287006
1832,3.7780955,1.7063167,0.40197602,0.23461902,0.6412228,0.22353406,0.24726291,0.74704677
1833,3.7393827,1.7082247,0.40741143,0.23682946,0.64303446,0.22564296,0.26748773,0.7745247
1834,3.7797027,1.6020257,0.42735797,0.267309,0.62836576,0.16551946,0.12616345,0.5157096
1835,3.6795511,1.861156,0.5265591,0.30548215,0.53772473,0.20747791,0.20771398,0.24879901
1836,3.7997289,1.7801584,0.4799472,0.176956,0.5881934,0.11355358,0.1586089,0.06238941
1837,3.7228951,1.8188007,0.51279306,0.22540972,0.5551569,0.14733824,0.18083537,0.1327314
1838,3.934085,1.6604645,0.41414577,0.22451764,0.6333008,0.20083357,0.13843378,0.5645502
1839,3.7793176,1.816834,0.6152908,0.26423082,0.5853451,0.19222642,0.2296934,0.36725894
1840,3.7469847,1.761213,0.5551828,0.16841003,0.57512003,0.12374753,0.18230835,0.107956864
1841,3.989547,1.7927525,0.41906852,0.20369902,0.60783094,0.10165116,0.1636363,0.0058397744
1842,4.057433,1.8532305,0.4209408,0.24638289,0.6182125,0.09735966,0.17317913,0.016779462
1843,4.179854,1.8187342,0.4223328,0.20800416,0.6323646,0.16518229,0.2534157,0.14305308
1844,4.265157,1.8808897,0.4859826,0.26941848,0.6201259,0.112273574,0.22320788,0.08132278
1845,3.9138584,1.7099664,0.4285313,0.15318774,0.56394666,0.13051419,0.18475968,-0.0045450237
1846,4.128837,1.888786,0.44029844,0.28928408,0.5952632,0.10646093,0.20712307,0.0147107635
1847,3.8124878,1.701577,0.7252339,0.14323214,0.6335906,0.12167141,0.21511537,0.2571708
1848,3.7353473,1.7826514,0.5915746,0.21475014,0.5659027,0.16040336,0.20725532,0.20843439
1849,3.861917,1.7193198,0.4034865,0.14768703,0.64309037,0.09840435,0.1293173,0.010981062
1850,3.7478075,1.7594919,0.5245353,0.238056,0.5998412,0.21918282,0.21182583,0.34840387
1851,3.9128165,1.6592493,0.41384307,0.23042929,0.6336351,0.20061488,0.144498,0.5776656
1852,3.9828885,1.7301744,0.49357942,0.19128981,0.61608815,0.2145167,0.15361188,0.6043944
1853,3.7286773,1.861975,0.5703348,0.29165277,0.5396347,0.19615783,0.2229773,0.2906016
1854,3.8220901,1.6994252,0.40050012,0.20689985,0.62111515,0.21212558,0.1708226,0.39496374
1855,3.7808545,1.7232363,0.4177849,0.19980824,0.6215343,0.22450347,0.19666472,0.34971666
1856,3.7882023,1.6715119,0.40428895,0.21911502,0.6133717,0.19166666,0.15577775,0.4060274
1857,3.7339833,1.752235,0.49371785,0.23323572,0.5926504,0.22433877,0.20778096,0.33248612
1858,3.7507868,1.7565365,0.6207912,0.19138722,0.5836854,0.1462586,0.20636989,0.20790608
1859,3.9974594,1.7970607,0.41958922,0.20812625,0.6063223,0.10173014,0.16639018,0.006759951
1860,3.8747935,1.718066,0.4168266,0.14058913,0.6089604,0.11032277,0.13895018,-0.006372055
1861,3.8273985,1.6254034,0.72837603,0.07727523,0.6684354,0.09141919,0.19635671,0.16169147
1862,4.2985926,1.8354061,0.4917153,0.23321572,0.62778026,0.110614866,0.2226305,0.12607546
1863,3.840354,1.6621976,0.43929034,0.11268014,0.55780685,0.13331516,0.1691945,-0.01009356
1864,4.154696,1.9003947,0.44393513,0.3068484,0.5747729,0.111230224,0.22265224,0.015659967
1865,4.3382335,1.8020067,0.47162363,0.25798368,0.6200215,0.06337413,0.20779704,0.22452721
1866,4.291839,1.7845029,0.45741114,0.22291353,0.62721324,0.09105919,0.20512553,0.21686244
1867,4.426881,1.7195959,0.35319054,0.15036723,0.6597965,0.17239343,0.25484246,0.17526269
1868,4.3741593,1.7860892,0.45659536,0.19140553,0.5454975,0.14364961,0.25082758,0.12379546
1869,4.0245986,1.7928815,0.41514802,0.22341448,0.5273878,0.13430735,0.21573721,0.019639889
1870,4.1643844,1.7681774,0.4094457,0.16846931,0.6306268,0.1737119,0.26196688,0.18534167
1871,4.191754,1.9044249,0.45365933,0.3061382,0.56845045,0.11298253,0.22663066,0.030827546
1872,3.9963884,1.6276238,0.34833515,0.10764834,0.60978127,0.23192592,0.26278466,0.15929747
1873,4.0967913,1.6308974,0.34938598,0.24953261,0.6162195,0.10168773,0.14332551,0.18859248
1874,3.9990995,1.3126252,0.31558213,0.18511158,0.5932454,0.2146725,0.26257268,-0.018440342
1875,3.970517,1.3228102,0.3218411,0.19902354,0.60792756,0.19081196,0.2188108,-0.06377197
1876,3.8940108,1.3677632,0.347413,0.2641837,0.60296273,0.17246933,0.18063796,0.057960168
1877,3.9655547,1.6237204,0.36630553,0.29777235,0.6035186,0.17252672,0.11474619,0.04673534
1878,3.9251826,1.6347766,0.3510326,0.09919387,0.61199427,0.23534271,0.2936392,0.19238816
1879,4.1161876,1.8870692,0.39494228,0.28617752,0.5818798,0.15486474,0.24787253,0.051309787
1880,4.1962895,1.8820019,0.43930832,0.27190113,0.60785306,0.13806714,0.23748355,0.073962085
1881,4.0664735,1.8654063,0.42244917,0.2528373,0.62267476,0.09842029,0.17390065,0.018092046
1882,4.1962543,1.8890992,0.44290596,0.28117394,0.6005953,0.13192032,0.23482545,0.06296881
1883,4.060601,1.81941,0.42564487,0.24569616,0.55439883,0.12015024,0.21199512,0.016769687
1884,3.9578755,1.7581751,0.55440557,0.19405329,0.61306924,0.21766728,0.17054999,0.63260937
1885,3.8114457,1.7174966,0.71876276,0.157676,0.62818956,0.12661074,0.2173563,0.2692803
1886,3.7604983,1.6736958,0.6467014,0.10998441,0.6134857,0.111753434,0.19104043,0.12928425
1887,3.9663887,1.7323165,0.4930272,0.19506612,0.61584747,0.2182334,0.15747838,0.58873075
1888,3.8895473,1.7691087,0.39218122,0.1756758,0.63167125,0.09159301,0.11504676,-0.0009962826
1889,3.8560357,1.6918597,0.43744648,0.12675801,0.64671654,0.098557934,0.13329348,0.022513548
1890,4.0531144,1.8383894,0.42094976,0.24188599,0.6082353,0.097352386,0.17703891,0.014072964
1891,3.845705,1.6784303,0.44778532,0.12081562,0.6463261,0.097719476,0.1359922,0.0287774
1892,3.83497,1.6831703,0.76406264,0.120296374,0.64151543,0.11654666,0.21698135,0.292845
1893,3.944881,1.7317908,0.47575796,0.19644055,0.6172043,0.21980843,0.16257611,0.54979104
1894,3.67506,1.6598424,0.42442316,0.272866,0.6445008,0.20762864,0.24308762,0.74533856
1895,3.6109474,1.6562333,0.43371713,0.2796652,0.64646477,0.2085225,0.26905409,0.78083557
1896,3.5746694,1.642083,0.44185826,0.2890816,0.64396656,0.20161788,0.27006656,0.78503376
1897,3.6130295,1.6206582,0.43928257,0.300851,0.6466237,0.19279672,0.22730982,0.72671795
1898,3.6543252,1.8896577,0.50016654,0.33959013,0.5261081,0.22550726,0.2072652,0.26109204
1899,3.6399252,1.8805699,0.48880312,0.33522743,0.5284093,0.22501577,0.20075734,0.23878257
1900,3.7646031,1.6842028,0.3978507,0.21436864,0.6184515,0.20121263,0.17155267,0.36934403
1901,3.8015318,1.8279139,0.46677577,0.20418204,0.5729235,0.11788097,0.15744564,0.06173993
1902,3.7461326,1.7083101,0.42569673,0.20194548,0.6206692,0.22253485,0.2011348,0.314449
1903,3.8071432,1.7220776,0.40907082,0.19975677,0.6220252,0.2245311,0.18926878,0.36652038
1904,3.751412,1.6101935,0.4324626,0.2842937,0.633145,0.18271635,0.14954293,0.60222024
1905,3.591174,1.6817496,0.44407982,0.26755345,0.6300934,0.21218893,0.304288,0.8441282
1906,3.583613,1.6859097,0.45231348,0.27089038,0.6217146,0.21303898,0.3109816,0.8643733
1907,3.628625,1.7303956,0.723351,0.29386312,0.65286714,0.22699584,0.26831618,0.93395674
1908,3.5901177,1.7095547,0.65567756,0.29186532,0.65315855,0.2255847,0.27647337,0.9177759
1909,3.579338,1.6952567,0.5582428,0.28311914,0.6390686,0.21938519,0.2926047,0.8928407
1910,3.6004791,1.6765509,0.43673962,0.2628604,0.63442683,0.20976308,0.29661843,0.8248352
1911,3.5846765,1.6994,0.57702583,0.28436333,0.6417817,0.22084166,0.28960207,0.89754754
1912,3.625258,1.6448175,0.4338338,0.28587207,0.64630073,0.20293973,0.24927153,0.75487286
1913,3.7486072,1.5970962,0.43343237,0.2818241,0.63025266,0.17010777,0.13419375,0.55214304
1914,3.6720128,1.8543234,0.4801698,0.28286648,0.5422557,0.18357253,0.18225685,0.16737221
1915,3.6697805,1.8464803,0.5098186,0.28977954,0.54317886,0.19734739,0.19576082,0.20773883
1916,3.6852312,1.8444223,0.48674798,0.26640856,0.54620695,0.17236483,0.1805572,0.15487082
1917,3.694466,1.8666155,0.46975592,0.27723154,0.54408664,0.16909996,0.17406717,0.14096962
1918,3.8090906,1.8607036,0.45288372,0.22547942,0.5626668,0.119049564,0.15134278,0.05708552
1919,3.7596169,1.8710022,0.48224014,0.24613518,0.54908407,0.13845326,0.16650422,0.09544171
1920,3.7578332,1.8527796,0.4938523,0.23236194,0.5519843,0.13618472,0.17032008,0.09869803
1921,3.6646907,1.8866155,0.5097043,0.33371812,0.5278451,0.22179042,0.20956267,0.26598045
1922,3.774507,1.6072191,0.42295507,0.25796893,0.6206247,0.16245872,0.12550628,0.48816353
1923,3.6484995,1.7076235,0.43458477,0.25563368,0.63287884,0.22553398,0.30466568,0.84502953
1924,3.7589176,1.6053138,0.43554983,0.28371024,0.63274026,0.18056364,0.141907,0.587663
1925,3.7188768,1.7683824,0.4725418,0.2440818,0.5758486,0.22894031,0.20620891,0.31306243
1926,3.7361717,1.8251226,0.5089897,0.2223022,0.5551024,0.14169288,0.17803402,0.119423516
1927,3.8443367,1.6554034,0.41234106,0.24857509,0.6344404,0.20016156,0.16418815,0.6198057
1928,3.7622256,1.7815444,0.5299297,0.17720719,0.5736729,0.12073676,0.17527527,0.09102968
1929,3.7984529,1.7431359,0.48823643,0.15624571,0.600258,0.110061735,0.15855369,0.06203837
1930,4.0057864,1.7418137,0.36975765,0.17326134,0.63601434,0.23380974,0.19609198,0.6581424
1931,3.9168777,1.6910155,0.3946306,0.2174402,0.63442594,0.21469982,0.17629942,0.63337094
1932,3.7588305,1.7372012,0.638196,0.17430298,0.59471965,0.13773133,0.20527335,0.20306192
1933,3.8276072,1.7382027,0.73950064,0.17797738,0.63130915,0.13138142,0.22643326,0.32067177
1934,4.2753763,1.8540845,0.47942343,0.24447611,0.62901974,0.120282784,0.22714154,0.111734666
1935,3.849537,1.6093698,0.68160677,0.079702646,0.6699074,0.08540638,0.18401214,0.10777146
1936,3.8775702,1.6706729,0.6701424,0.11129697,0.5965123,0.10566963,0.20168173,0.21780954
1937,3.9441679,1.7176956,0.37734556,0.16999832,0.30304703,0.22550006,0.27937016,0.1098916
1938,3.8320413,1.7329553,0.7086116,0.15273944,0.37866524,0.1876876,0.17769109,0.08653409
1939,4.285567,1.7590075,0.37933278,0.1781384,0.3693163,0.20049359,0.2799013,0.08131472
1940,3.9627552,1.610329,0.73880076,0.18699026,0.23348941,0.20151119,0.17368634,0.8919018
1941,4.263715,1.7475338,0.42721727,0.17814757,0.32460144,0.23290545,0.22638708,0.85656226
1942,3.969545,1.4193689,0.5108768,0.047195524,0.28862616,0.15177648,0.26695573,0.86291367
1943,4.3145967,1.424241,0.47662288,0.15006267,0.56303763,0.25502366,0.16820462,0.7389609
1944,4.1843667,1.1813544,0.4335489,0.10746625,0.599821,0.23347266,0.16835238,0.44464257
1945,4.2575736,1.1971916,0.44112915,0.12333152,0.47172442,0.14792402,0.1843719,0.47727618
1946,4.1992426,1.1966035,0.37846807,0.3016225,0.2267447,0.16538085,0.27241588,0.3274586
1947,4.017697,1.183861,0.71722066,0.18886244,0.60851115,0.21473858,0.13507189,0.8385609
1948,4.4308314,1.6583844,0.80756533,0.13590892,0.6294543,0.12589622,0.20501666,0.7816264
1949,4.3711843,1.8602629,0.80502856,0.17166258,0.1935467,0.18542321,0.18588787,0.5714557
1950,3.9064622,1.4102873,0.40074232,0.039388984,0.25781888,0.16927597,0.21796478,0.85996133
1951,4.515106,1.3549434,0.5559972,0.25700876,0.5452309,0.17526953,0.10535585,0.22811969
1952,4.2705297,1.4367523,0.56270486,0.20572317,0.40871158,0.1981958,0.19174093,0.7447404
1953,3.7212493,1.1568353,0.55114126,0.11830869,0.47586152,0.220546,0.097623676,0.77802175
1954,3.8384004,1.1846007,0.3958491,0.14350604,0.5336094,0.22854353,0.20274872,0.85258263
1955,3.9808865,1.425571,0.6372061,0.07332367,0.35528,0.11268945,0.24483241,0.8905966
1956,4.3927083,1.7895243,0.5867435,0.14660946,0.30182913,0.2198867,0.24219835,0.71738255
1957,4.2741985,1.8544831,0.79821956,0.18327633,0.30186722,0.21124326,0.19348475,0.1367843
1958,3.947904,1.7697394,0.80744064,0.24684322,0.25632095,0.19472045,0.1474729,0.904798
1959,4.192214,1.5881633,0.71547663,0.203762,0.5515128,0.16849934,0.17184028,0.9584573
1960,3.858583,1.798208,0.510998,0.24626952,0.2501401,0.22699906,0.21359025,0.9154576
1961,3.9306593,1.7707174,0.7730994,0.1356775,0.27865362,0.1972989,0.23354715,0.7029417
1962,4.2370067,1.5211039,0.41084564,0.27575153,0.46743268,0.17286201,0.20369995,0.6792529
